Origin_DH,Origin_Code,Dest_DH,Dest_Code,Distance_km,Time_mins
BLR-Marathahalli-3,BLR103S,BLR-Kasturinagar,BLR177S,10.924306050000002,15.958458333333335
BLR-KALYAN NAGAR NEW,BLR034S,BLR-Aswath Nagar,BLR304S,12.5427918,17.870479166666666
BLR-Electronic City New,BLR099S,BLR-HSR-3,BLR080S,11.556625499999999,16.863875
BLR-Marathahalli New,BLR055S,BLR-HBR Layout,BLR022S,18.7814193,27.16675
BLR-Singapura,BLR128S,BLR-JP Nagar Network-2,BLR108S,28.677064500000004,38.738416666666666
BLR-Garudachar Palya,FB_CODE,BLR-CV RAMAN NAGAR NEW,BLR091S,6.553288350000001,11.475291666666667
BLR-Marathahalli New,BLR055S,BLR-Narayanapura Network,BLR122S,21.86257605,30.57452083333333
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Margosa road,BLR139S,9.066861300000001,14.176979166666666
BLR-Siddapura,BLR224S,BLR-Kogilu Road,BLR154S,27.9496623,37.89808333333333
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-Yelahanka new town New,BLR298S,22.238133750000003,30.529000000000003
BLR-HBR Layout,BLR022S,BLR-Cholayanakanalli,BLR212S,5.080337850000001,8.539770833333334
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-BTM-2,BLR043S,23.584963499999997,31.9241875
BLR-BTM-2,BLR043S,BLR-Jakkur Network,BLR058S,22.8793866,32.021520833333334
BLR-Margosa road,BLR139S,BLR-JC Nagar,BLR127S,5.46652995,7.637458333333333
BLR-HBR Layout,BLR022S,BLR-BASAVANAPURA NETWORK 2,BLR104S,11.61935985,17.455520833333335
BLR-Sattava East,BLR137S,BLR-Bagalur,BLR105S,22.90090635,31.617270833333336
BLR-Electronic City New,BLR099S,BLR-Kannamangala,BLR014S,30.8656635,44.86439583333333
BLR-Mico layout network-2,BLR102S,BLR-Marathahalli New,BLR055S,16.33037805,24.914604166666663
BLR-Garudachar Palya,FB_CODE,BLR-Whitefield New,BLR262S,8.1082932,13.458916666666667
BLR-Murugeshpalya,BLR315S,BLR-Kadugodi,BLR162S,14.459304300000001,19.159666666666666
BLR-GUNJUR,BLR087S,BLR-Marathahalli-3,BLR103S,8.431328850000002,11.586437499999999
BLR-BROOKEFIELD,BLR086S,BLR-Abbigere,BLR151S,29.922738300000002,40.978312499999994
BLR-Siddapura,BLR224S,BLR-Kannika Nagar,BLR116S,27.977704650000003,38.53397916666667
BLR-Singapura,BLR128S,BLR-Seegehalli,BLR238S,28.816426800000002,41.306916666666666
BLR-Garudachar Palya,FB_CODE,BLR-GUNJUR Network,BLR017S,9.8743008,14.959666666666667
BLR-BROOKEFIELD,BLR086S,BLR-Dooravani Nagar,BLR227S,9.1778631,13.235375000000001
BLR-Marathahalli-3,BLR103S,BLR-Banjara Layout,BLR150S,15.5651475,23.007708333333333
BLR-KALYAN NAGAR NEW,BLR034S,BLR-RICHMOND TOWN,BLR077S,8.9857572,13.217708333333334
BLR-Marathahalli New,BLR055S,BLR-Bannerghatta Network 2,BLR061S,21.198852150000004,33.29727083333333
BLR-Singapura,BLR128S,BLR-Kogilu Road,BLR154S,12.50646285,17.46633333333333
BLR-Brookfield Network-2,BLR129S,BLR-Kogilu Road,BLR154S,22.4149065,31.905812500000003
BLR-Electronic City New,BLR099S,BLR-GUNJUR Network,BLR017S,21.69286035,33.82333333333334
BLR-GUNJUR,BLR087S,BLR-KALYAN NAGAR NEW,BLR034S,20.119734599999997,26.63760416666667
BLR-Narayanapura Network,BLR122S,BLR-Jakkur Network,BLR058S,2.52527625,4.051958333333333
BLR-KALYAN NAGAR NEW,BLR034S,BLR-HEBBAL NEW,BLR033S,6.3856254,10.225333333333333
BLR-Sattava East,BLR137S,BLR-JP Nagar Network-2,BLR108S,31.697889300000003,41.8710625
BLR-GUNJUR,BLR087S,BLR-HEBBAL NEW,BLR033S,26.307692250000002,36.42102083333334
BLR-Margosa road,BLR139S,BLR-Mathikere,BLR140S,3.3536034,4.925291666666666
BLR-Singapura,BLR128S,BLR-Bagalur,BLR105S,13.0052769,18.0743125
BLR-Kadugodi,BLR162S,BLR-Tippenahalli,BLR311S,36.088794,49.01816666666667
BLR-Marathahalli New,BLR055S,BLR-Kogilu Road,BLR154S,27.09084,37.128229166666664
BLR-Marathahalli-3,BLR103S,BLR-Belathur,BLR189S,12.93250455,17.158916666666666
BLR-Marathahalli New,BLR055S,BLR-RAMAMURTHY NAGAR NEW,BLR075S,15.5723316,22.086770833333333
BLR-GUNJUR,BLR087S,BLR-Singapura,BLR128S,37.91368665,50.57627083333333
BLR-KALYAN NAGAR NEW,BLR034S,BLR-JP Nagar Network-2,BLR108S,20.426877450000003,28.653395833333335
BLR-KALYAN NAGAR NEW,BLR034S,BLR-GUNJUR,BLR087S,21.1091601,27.847624999999997
BLR-Singapura,BLR128S,BLR-Tippenahalli,BLR311S,12.039756749999999,17.493416666666665
BLR-Electronic City New,BLR099S,BLR-Kannika Nagar,BLR116S,5.5044906000000005,8.897375
BLR-BTM-2,BLR043S,BLR-Banashankari New,BLR041S,9.44893635,13.113833333333334
BLR-Garudachar Palya,FB_CODE,BLR-Budigere Cross,BLR027S,15.7671066,20.947479166666664
BLR-Garudachar Palya,FB_CODE,BLR-RAMAMURTHY NAGAR NEW,BLR075S,11.683078049999999,18.087541666666667
BLR-Marathahalli New,BLR055S,BLR-Abbigere,BLR151S,31.5794661,43.678875000000005
BLR-Electronic City New,BLR099S,BLR-Sanjaynagar,BLR190S,30.65634705,42.93552083333333
BLR-GUNJUR,BLR087S,BLR-Vidyaranyapura,BLR130S,34.668361350000005,47.38922916666667
BLR-Narayanapura Network,BLR122S,BLR-Tippenahalli,BLR311S,21.9151905,30.68672916666667
BLR-DRY-MH-SUMADHURA,MH_CODE,BLR-Narayanapura,BLR026S,31.362919350000002,38.15502083333334
BLR-Marathahalli New,BLR055S,BLR-Chickpet New,BLR175S,18.7703208,27.404937500000003
BLR-BTM-2,BLR043S,BLR-HSR Layout New,BLR094S,5.73463905,9.596875
BLR-Goraguntepalya,BLR199S,BLR-Hennur New,BLR229S,15.24183045,24.174083333333336
BLR-TC Palaya,BLR220S,BLR-HSR-3,BLR080S,22.4978187,30.668937500000002
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-SHIVAJI NAGAR Network,BLR107S,13.346332649999999,18.298520833333335
BLR-BROOKEFIELD,BLR086S,BLR-Nehru Nagar,BLR155S,23.72360445,34.33479166666667
BLR-Kadugodi,BLR162S,BLR-Marathahalli 2,BLR023S,9.8438529,16.582874999999998
BLR-Garudachar Palya,FB_CODE,BLR-Kannika Nagar,BLR116S,30.137387700000005,43.85606250000001
BLR-Marathahalli New,BLR055S,BLR-HSR-3,BLR080S,14.1301482,21.759249999999998
BLR-BROOKEFIELD,BLR086S,BLR-HSR-3,BLR080S,16.25258355,25.7198125
BLR-GUNJUR,BLR087S,BLR-JP Nagar Network-2,BLR108S,24.122029050000002,35.6515
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Dasarahalli,BLR131S,3.4744941,5.050625
BLR-Sattava East,BLR137S,BLR-Kannika Nagar,BLR116S,37.104888450000004,52.0390625
BLR-Mico layout network-2,BLR102S,BLR-Doddathoguru,BLR306S,22.75164675,31.684854166666664
BLR-Singapura,BLR128S,BLR-Nikoo Home New,BLR119S,16.4161599,23.016958333333335
BLR-KALYAN NAGAR NEW,BLR034S,BLR-Bannerghatta Network 2,BLR061S,21.417402300000003,32.0051875
BLR-DRY-MH-SUMADHURA,MH_CODE,BLR-Kogilu Road,BLR154S,35.429044350000005,44.876125
BLR-Electronic City New,BLR099S,BLR-CV RAMAN NAGAR NEW,BLR091S,26.870128949999998,36.8765
BLR-TC Palaya,BLR220S,BLR-JC Nagar,BLR127S,21.33285525,28.838104166666664
BLR-Kadugodi,BLR162S,BLR-Kogilu Road,BLR154S,27.115969650000004,37.9611875
BLR-Electronic City New,BLR099S,BLR-BTM LAYOUT NEW,BLR036S,15.422732850000001,21.3644375
BLR-Narayanapura Network,BLR122S,BLR-Murugeshpalya,BLR315S,17.3113815,23.657229166666664
BLR-Electronic City New,BLR099S,BLR-Malleshwaram new,BLR045S,25.948320300000002,36.605125
BLR-BROOKEFIELD,BLR086S,BLR-Nagavara,BLR200S,15.756360900000002,23.820770833333334
BLR-Goraguntepalya,BLR199S,BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,8.66935755,14.101479166666666
BLR-Singapura,BLR128S,BLR-RICHMOND TOWN,BLR077S,20.309171399999997,28.202458333333333
BLR-Doddathoguru,BLR306S,BLR-RAMAMURTHY NAGAR NEW,BLR075S,14.55298005,21.766958333333335
BLR-BTM-2,BLR043S,BLR-Malleshwaram new,BLR045S,13.3411929,19.2323125
BLR-Yelahanka new town New,BLR298S,BLR-Kothnur New,BLR257S,31.9459287,44.11554166666667
BLR-Kadugodi,BLR162S,BLR-Narayanapura,BLR026S,21.89062785,30.881375000000002
BLR-Garudachar Palya,FB_CODE,BLR-Yelahanka new town New,BLR298S,29.47569555,43.928374999999996
BLR-Marathahalli New,BLR055S,BLR-Mico layout network-2,BLR102S,16.1424039,24.474187500000003
BLR-BROOKEFIELD,BLR086S,BLR-GUNJUR,BLR087S,12.41227995,16.26125
BLR-Singapura,BLR128S,BLR-Kothnur New,BLR257S,30.3953664,40.614583333333336
BLR-BROOKEFIELD,BLR086S,BLR-Siddapura,BLR224S,6.8276691000000005,9.470458333333333
BLR-TC Palaya,BLR220S,BLR-Kogilu Road,BLR154S,15.594654600000002,21.717937499999998
BLR-Garudachar Palya,FB_CODE,BLR-Goraguntepalya,BLR199S,25.504614450000002,35.38525
BLR-Doddathoguru,BLR306S,BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,26.921510700000002,40.400020833333336
BLR-BTM-2,BLR043S,BLR-HEBBAL NEW,BLR033S,18.49932945,27.033229166666665
BLR-KALYAN NAGAR NEW,BLR034S,BLR-Chickpet New,BLR175S,11.429545050000002,16.448979166666668
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Sanjaynagar,BLR190S,4.82910225,8.585895833333334
BLR-Garudachar Palya,FB_CODE,BLR-Kannamangala,BLR014S,12.010700100000001,16.595375
BLR-Mico layout network-2,BLR102S,BLR-KALYAN NAGAR NEW,BLR034S,16.502930850000002,24.896625
BLR-Hennur New,BLR229S,BLR-Nikoo Home New,BLR119S,7.299906600000001,9.965166666666667
BLR-Doddathoguru,BLR306S,BLR-Murugeshpalya,BLR315S,13.2925695,18.057645833333332
BLR-BTM-2,BLR043S,BLR-VIJAY NAGAR,BLR031S,13.14167085,18.936666666666667
BLR-Marathahalli-3,BLR103S,BLR-Mico layout network-2,BLR102S,15.540892500000002,23.8773125
BLR-TC Palaya,BLR220S,BLR-Nagavara,BLR200S,10.29309015,16.017875
BLR-BROOKEFIELD,BLR086S,BLR-Varthur,BLR313S,10.9076394,15.6015625
BLR-KALYAN NAGAR NEW,BLR034S,BLR-Jakkur Network,BLR058S,8.96182245,13.339041666666667
BLR-Murugeshpalya,BLR315S,BLR-Hennur New,BLR229S,14.322718199999999,20.404520833333333
BLR-TC Palaya,BLR220S,BLR-Narayanapura,BLR026S,9.10126035,13.447770833333333
BLR-Singapura,BLR128S,BLR-Doddanekundi,FB_CODE,30.34587255,42.21935416666667
BLR-KALYAN NAGAR NEW,BLR034S,BLR-Nagavara,BLR200S,6.45720915,10.161125
BLR-BROOKEFIELD,BLR086S,BLR-Doddanekundi,FB_CODE,5.5576615500000015,9.214958333333334
BLR-Kadugodi,BLR162S,BLR-Malleshwaram new,BLR045S,26.22270315,35.46358333333333
BLR-Marathahalli New,BLR055S,BLR-Marathahalli-3,BLR103S,2.8018336500000003,4.460416666666667
BLR-GUNJUR,BLR087S,BLR-Kadugodi,BLR162S,8.0672886,10.401854166666666
BLR-TC Palaya,BLR220S,BLR-Challakere,BLR123S,6.4091181,9.205270833333334
BLR-Narayanapura Network,BLR122S,BLR-Kothnur New,BLR257S,27.311722200000002,37.133375
BLR-Brookfield Network-2,BLR129S,BLR-Singapura,BLR128S,30.8894229,40.97670833333333
BLR-Doddathoguru,BLR306S,BLR-TC Palaya,BLR220S,13.914188400000002,20.306874999999998
BLR-BTM-2,BLR043S,BLR-RWF Yelahanka,BLR187S,28.23161985,37.646625
BLR-Singapura,BLR128S,BLR-Aswath Nagar,BLR304S,30.1776762,41.00785416666667
BLR-BTM-2,BLR043S,BLR-Bagalur,BLR105S,30.2833461,40.231125
BLR-Yelahanka new town New,BLR298S,BLR-JC Nagar,BLR127S,16.03578375,22.777270833333333
BLR-KALYAN NAGAR NEW,BLR034S,BLR-Kalyan Nagar Network,BLR059S,2.7573357000000005,3.908375
BLR-BROOKEFIELD,BLR086S,BLR-Narayanapura,BLR026S,17.392110750000004,25.192208333333333
BLR-Singapura,BLR128S,BLR-JP Nagar Network,BLR013S,25.03693605,32.87616666666666
BLR-Marathahalli New,BLR055S,BLR-Budigere Cross,BLR027S,18.5479938,24.160395833333332
BLR-BROOKEFIELD,BLR086S,BLR-Kogilu Road,BLR154S,22.99752,32.076479166666665
BLR-Mico layout network-2,BLR102S,BLR-BANNERGHATTA,BLR056S,5.59029345,9.288958333333333
BLR-Narayanapura Network,BLR122S,BLR-KALYAN NAGAR NEW,BLR034S,8.324876699999999,11.724416666666666
BLR-DRY-MH-SUMADHURA,MH_CODE,BLR-Siddapura,BLR224S,28.8605856,34.11508333333333
BLR-Electronic City New,BLR099S,BLR-Kalyan Nagar Network,BLR059S,27.106632,37.529583333333335
BLR-BROOKEFIELD,BLR086S,BLR-Tippenahalli,BLR311S,31.97034435,43.13345833333333
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-Marathahalli-3,BLR103S,14.849177700000002,21.868375
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-Siddapura,BLR224S,16.2545943,21.965104166666663
BLR-BROOKEFIELD,BLR086S,BLR-Bannerghatta Network 2,BLR061S,23.3212875,37.25783333333333
BLR-BROOKEFIELD,BLR086S,BLR-Dasarahalli,BLR131S,17.5022379,26.137166666666666
BLR-KALYAN NAGAR NEW,BLR034S,BLR-Narayanapura Network,BLR122S,8.4701043,11.863125
BLR-Marathahalli New,BLR055S,BLR-Tippenahalli,BLR311S,33.62707215,45.834020833333334
BLR-TC Palaya,BLR220S,BLR-Vidyaranyapura,BLR130S,19.41969435,29.904791666666668
BLR-Kadugodi,BLR162S,BLR-Nagavara,BLR200S,19.874810550000003,29.70547916666667
BLR-SHIVAJI NAGAR Network,BLR107S,BLR-Banashankari New,BLR041S,13.35733035,19.78247916666667
BLR-Siddapura,BLR224S,BLR-Tippenahalli,BLR311S,34.48589445,46.603874999999995
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Kannamangala,BLR014S,26.861022300000002,38.3095
BLR-Singapura,BLR128S,BLR-Abbigere,BLR151S,4.7665254,7.064
BLR-Electronic City New,BLR099S,BLR-Jayanagar 9th block,BLR307S,16.50234705,23.847229166666665
BLR-Hennur New,BLR229S,BLR-Narayanapura,BLR026S,3.6624367500000004,5.085645833333333
BLR-Marathahalli New,BLR055S,BLR-SHIVAJI NAGAR Network,BLR107S,17.9234412,24.123479166666666
BLR-BTM-2,BLR043S,BLR-Yelahanka Network,BLR120S,32.256349650000004,42.153979166666666
BLR-Yelahanka new town New,BLR298S,BLR-Bannerghatta Network 2,BLR061S,35.6217099,48.064875
BLR-Marathahalli New,BLR055S,BLR-Aswath Nagar,BLR304S,3.64374045,5.1975625
BLR-Doddathoguru,BLR306S,BLR-Sattava East,BLR137S,7.5818211,11.172520833333333
BLR-KALYAN NAGAR NEW,BLR034S,BLR-CV RAMAN NAGAR NEW,BLR091S,9.08098905,13.068187499999999
BLR-Marathahalli New,BLR055S,BLR-Dooravani Nagar,BLR227S,13.2711831,18.287125
BLR-Mico layout network-2,BLR102S,BLR-Jakkur New,BLR230S,23.84477865,35.04441666666666
BLR-Doddathoguru,BLR306S,BLR-Yelahanka new town New,BLR298S,35.848630650000004,50.44016666666667
BLR-KALYAN NAGAR NEW,BLR034S,BLR - Bhadrappa Layout,BLR042S,10.992489900000002,16.8210625
BLR-Doddathoguru,BLR306S,BLR-Brookfield Network-2,BLR129S,6.6520041,11.233979166666668
BLR-GUNJUR,BLR087S,BLR-Kalyan Nagar Network,BLR059S,22.67940255,30.104062499999998
BLR-BTM-2,BLR043S,BLR-Hegganahalli,BLR264S,21.246100050000003,30.357875
BLR-Marathahalli-3,BLR103S,BLR-Budigere Cross,BLR027S,18.54259995,24.8976875
BLR-TC Palaya,BLR220S,BLR-Abbigere,BLR151S,23.4357858,34.87172916666667
BLR-Marathahalli New,BLR055S,BLR-BTM-2,BLR043S,16.952651099999997,25.845375
BLR-Siddapura,BLR224S,BLR-GUNJUR,BLR087S,5.94104595,7.733791666666666
BLR-Kadugodi,BLR162S,BLR-BASAVANAPURA NETWORK 2,BLR104S,11.904043199999998,18.178166666666666
BLR-Marathahalli New,BLR055S,BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,25.25122845,36.719791666666666
BLR-Marathahalli New,BLR055S,BLR-Nikoo Home New,BLR119S,25.1229006,35.12347916666667
BLR-Siddapura,BLR224S,BLR-BTM-2,BLR043S,17.8114734,26.615229166666666
BLR-TC Palaya,BLR220S,BLR-Banjara Layout,BLR150S,4.3656858000000005,6.679395833333333
BLR-Narayanapura Network,BLR122S,BLR-Varthur,BLR313S,26.88704865,37.087833333333336
BLR-Doddathoguru,BLR306S,BLR-Kadugodi,BLR162S,1.68467775,2.9518125
BLR-Siddapura,BLR224S,BLR-SHIVAJI NAGAR Network,BLR107S,18.7822635,24.89333333333333
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-GUNJUR Network,BLR017S,29.776756799999998,41.39325
BLR-Electronic City New,BLR099S,BLR-Varthur,BLR313S,21.891225300000002,34.66866666666667
BLR-Siddapura,BLR224S,BLR-BROOKEFIELD,BLR086S,6.225999150000001,8.405375000000001
BLR-HBR Layout,BLR022S,BLR-Dooravani Nagar,BLR227S,7.306667549999999,11.118666666666666
BLR-Doddathoguru,BLR306S,BLR-RICHMOND TOWN,BLR077S,19.59151215,26.790958333333332
BLR-Marathahalli New,BLR055S,BLR-Hennur New,BLR229S,17.863402200000003,25.265229166666664
BLR-Siddapura,BLR224S,BLR-Mico layout network-2,BLR102S,17.0012262,25.244041666666668
BLR-BTM-2,BLR043S,BLR-Dooravani Nagar,BLR227S,17.108017500000003,23.980937500000003
BLR-Narayanapura Network,BLR122S,BLR-Doddathoguru,BLR306S,22.03403055,30.317520833333333
BLR-Doddathoguru,BLR306S,BLR-Cholayanakanalli,BLR212S,25.36759785,36.25691666666667
BLR-Murugeshpalya,BLR315S,BLR-Garudachar Palya,FB_CODE,12.238025100000002,18.263979166666665
BLR-BTM-2,BLR043S,BLR-Ramamurthy Nagar Network,BLR071S,18.84917895,26.79325
BLR-Doddathoguru,BLR306S,BLR-BANNERGHATTA,BLR056S,27.3982779,38.006729166666666
BLR-Electronic City New,BLR099S,BLR-Budigere Cross,BLR027S,39.2269752,51.382000000000005
BLR-Siddapura,BLR224S,BLR-Marathahalli-3,BLR103S,3.66065595,5.230270833333334
BLR-BROOKEFIELD,BLR086S,BLR-Kalyan Nagar Network,BLR059S,12.95658735,17.926291666666668
BLR-Doddathoguru,BLR306S,BLR-Nagdevanahalli,FB_CODE,34.66726095,50.077333333333335
BLR-Murugeshpalya,BLR315S,BLR-Chickpet New,BLR175S,12.1256016,17.968666666666667
BLR-Siddapura,BLR224S,BLR-Budigere Cross,BLR027S,17.14738935,21.86072916666667
BLR-Margosa road,BLR139S,BLR-Belathur,BLR189S,25.01694195,33.76552083333333
BLR-Doddathoguru,BLR306S,BLR-Dasarahalli,BLR131S,23.26584015,34.869145833333334
BLR-Electronic City New,BLR099S,BLR-Chickpet New,BLR175S,20.132662200000002,28.31310416666667
BLR-Siddapura,BLR224S,BLR-Goraguntepalya,BLR199S,27.8160981,37.80314583333333
BLR-BTM-2,BLR043S,BLR-RICHMOND TOWN,BLR077S,8.65862235,13.2203125
BLR-Siddapura,BLR224S,BLR-Bannerghatta Network 2,BLR061S,22.05767445,34.067125
BLR-Doddathoguru,BLR306S,BLR-JP Nagar New,BLR265S,27.029004450000002,38.30597916666667
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-BROOKEFIELD,BLR086S,9.634964850000001,13.796833333333334
BLR-HBR Layout,BLR022S,BLR-Challakere,BLR123S,3.9012204,6.172895833333333
BLR-Doddathoguru,BLR306S,BLR-Mathikere,BLR140S,28.574491050000002,39.07214583333334
BLR-BTM-2,BLR043S,BLR-BASAVANAPURA NETWORK 2,BLR104S,22.297899750000003,29.585625
BLR-Siddapura,BLR224S,BLR-GUNJUR Network,BLR017S,5.0143842,7.32825
BLR-Doddathoguru,BLR306S,BLR-Kasturinagar,BLR177S,13.708349550000001,19.687708333333333
BLR-Doddathoguru,BLR306S,BLR-Kalyan Nagar Network,BLR059S,18.72019065,26.658270833333333
BLR-Hennur New,BLR229S,BLR-DRY-MH-SUMADHURA,MH_CODE,32.8118574,39.99697916666667
BLR-Doddathoguru,BLR306S,BLR-Belathur,BLR189S,5.2196298,7.885895833333333
BLR-Marathahalli New,BLR055S,BLR-BROOKEFIELD,BLR086S,5.36717685,7.6355208333333335
BLR-Doddathoguru,BLR306S,BLR-Shivaji nagar New,BLR275S,20.336036699999998,27.82225
BLR-Jakkur New,BLR230S,BLR-INDIRANAGAR NEW,BLR044S,16.37738865,25.0775625
BLR-Murugeshpalya,BLR315S,BLR-JC Nagar,BLR127S,19.06273005,26.8719375
BLR-BTM-2,BLR043S,BLR-BTM LAYOUT NEW,BLR036S,2.7405724499999997,4.457145833333334
BLR-Singapura,BLR128S,BLR-Jakkur Network,BLR058S,16.474447500000004,23.353208333333335
BLR-Singapura,BLR128S,BLR-Yallapa Garden,BLR125S,15.452199,19.874770833333333
BLR-Murugeshpalya,BLR315S,BLR-Malleshwaram new,BLR045S,14.593342050000002,21.9083125
BLR-Mico layout network-2,BLR102S,BLR-Brookfield Network-2,BLR129S,21.74366565,30.484708333333334
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-RICHMOND TOWN,BLR077S,16.10136675,21.710666666666665
BLR-Hennur New,BLR229S,BLR-Hegganahalli,BLR264S,22.187634000000003,31.857812499999998
BLR-Doddathoguru,BLR306S,BLR-Kannamangala,BLR014S,5.20892715,7.513208333333333
BLR-Marathahalli New,BLR055S,BLR-Yelahanka new town New,BLR298S,33.86518275,46.98433333333333
BLR-BTM-2,BLR043S,BLR-Nehru Nagar,BLR155S,27.82845555,37.18925
BLR-Narayanapura Network,BLR122S,BLR-Bannerghatta Network 2,BLR061S,30.146238150000002,40.9293125
BLR-Murugeshpalya,BLR315S,BLR-Doddathoguru,BLR306S,13.547371950000002,18.252145833333334
BLR-Siddapura,BLR224S,BLR-Yelahanka Network,BLR120S,37.8696843,48.78766666666667
BLR-Yelahanka new town New,BLR298S,BLR-Tippenahalli,BLR311S,15.0687369,21.2686875
BLR-Electronic City New,BLR099S,BLR-Yallapa Garden,BLR125S,26.383957950000003,37.58054166666667
BLR-Garudachar Palya,FB_CODE,BLR-HEBBAL NEW,BLR033S,16.7889435,25.295770833333332
BLR-KALYAN NAGAR NEW,BLR034S,BLR-Doddathoguru,BLR306S,15.3979329,20.479875
BLR-BROOKEFIELD,BLR086S,BLR-BTM-2,BLR043S,19.0750854,29.805937500000002
BLR-GUNJUR,BLR087S,BLR-JC Nagar,BLR127S,32.09023965,43.3740625
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-CV RAMAN NAGAR NEW,BLR091S,18.616101,28.78033333333333
BLR-Murugeshpalya,BLR315S,BLR-SHIVAJI NAGAR Network,BLR107S,12.4501209,16.223583333333334
BLR-GUNJUR,BLR087S,BLR-Bannerghatta Network 2,BLR061S,22.317362550000002,31.892541666666666
BLR-Yelahanka new town New,BLR298S,BLR-RICHMOND TOWN,BLR077S,21.859733700000003,31.70341666666667
BLR-KALYAN NAGAR NEW,BLR034S,BLR-Banjara Layout,BLR150S,5.1029097,7.945625
BLR-Murugeshpalya,BLR315S,BLR-Devanahalli,BLR149S,44.9608404,53.952020833333336
BLR-BROOKEFIELD,BLR086S,BLR-Nikoo Home New,BLR119S,21.0295806,30.071729166666668
BLR-BTM-2,BLR043S,BLR-SHIVAJI NAGAR Network,BLR107S,15.173055450000001,21.82541666666667
BLR-Margosa road,BLR139S,BLR-Shivaji nagar New,BLR275S,6.1064262000000005,8.560625
BLR-Murugeshpalya,BLR315S,BLR-KALYAN NAGAR NEW,BLR034S,10.50664965,13.704979166666666
BLR-Garudachar Palya,FB_CODE,BLR-Banjara Layout,BLR150S,12.789654149999999,19.0575
BLR-KALYAN NAGAR NEW,BLR034S,BLR-GUNJUR Network,BLR017S,17.67511095,24.414666666666665
BLR-Marathahalli New,BLR055S,BLR-Challakere,BLR123S,15.96570885,22.059916666666666
BLR-RAMAMURTHY NAGAR NEW,BLR075S,BLR-TC Palaya,BLR220S,1.71723405,3.2240416666666665
BLR-Narayanapura Network,BLR122S,BLR-Marathahalli New,BLR055S,23.255672999999998,31.990916666666664
BLR-Garudachar Palya,FB_CODE,BLR-Yelahanka Network,BLR120S,30.739863000000003,44.30227083333334
BLR-HBR Layout,BLR022S,BLR-Doddanekundi,FB_CODE,14.8250235,23.577666666666666
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Kannika Nagar,BLR116S,40.3858329,55.533520833333334
BLR-Marathahalli New,BLR055S,BLR-Goraguntepalya,BLR199S,26.9572758,37.03329166666667
BLR-GUNJUR,BLR087S,BLR-RAMAMURTHY NAGAR NEW,BLR075S,20.9355909,29.217
BLR-BTM-2,BLR043S,BLR-JP Nagar Network-2,BLR108S,4.93120635,7.7509375
BLR-Murugeshpalya,BLR315S,BLR-Marathahalli 2,BLR023S,7.57534575,11.31075
BLR-BTM-2,BLR043S,BLR-Banjara Layout,BLR150S,20.7494448,29.324437500000002
BLR-Singapura,BLR128S,BLR-Narayanapura,BLR026S,17.600069550000004,25.440375
BLR-Garudachar Palya,FB_CODE,BLR-Sanjaynagar,BLR190S,21.35107065,29.7785
BLR-Marathahalli New,BLR055S,BLR-Doddanekundi,FB_CODE,5.89994895,8.438520833333333
BLR-BROOKEFIELD,BLR086S,BLR - Bhadrappa Layout,BLR042S,20.291640599999997,30.480708333333336
BLR-Garudachar Palya,FB_CODE,BLR-Margosa road,BLR139S,20.576121300000004,28.693416666666668
BLR-Electronic City New,BLR099S,BLR-Bannerghatta Network 2,BLR061S,11.68474335,17.1495625
BLR-Yelahanka new town New,BLR298S,BLR-Yallapa Garden,BLR125S,17.0027613,23.375729166666666
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Shivaji nagar New,BLR275S,11.29310805,16.935187499999998
BLR-Murugeshpalya,BLR315S,BLR-Ramamurthy Nagar Network,BLR071S,11.237958899999999,15.664833333333332
BLR-BROOKEFIELD,BLR086S,BLR-JC Nagar,BLR127S,24.804016649999998,33.54747916666667
BLR-Sattava East,BLR137S,BLR-RICHMOND TOWN,BLR077S,19.62023805,25.2878125
BLR-KALYAN NAGAR NEW,BLR034S,BLR-Kannamangala,BLR014S,17.72476335,24.037979166666666
BLR-Marathahalli New,BLR055S,BLR-GUNJUR,BLR087S,6.2139115500000015,8.598
BLR-GUNJUR,BLR087S,BLR-Yelahanka new town New,BLR298S,39.49467795,54.11035416666667
BLR-TC Palaya,BLR220S,BLR-Yelahanka Network,BLR120S,25.0207041,33.81135416666667
